budget,size,seed,obj,acc,time,projects
100,0.005,0,2720.5050000000047,3702,22.909843921661377,"[13, 60]"
100,0.005,12,2720.5050000000047,3702,20.15405797958374,"[13, 60]"
100,0.005,23,2720.5050000000047,3702,27.128287076950073,"[13, 60]"
100,0.005,34,2720.5050000000047,3702,25.769010066986084,"[13, 60]"
100,0.005,45,2720.5050000000047,3702,22.395330905914307,"[13, 60]"
100,0.005,56,2720.5050000000047,3702,24.740746021270752,"[13, 60]"
100,0.005,67,2375.6999999999916,3515,22.30567216873169,"[22, 60]"
100,0.005,78,2720.5050000000047,3702,24.45324397087097,"[13, 60]"
100,0.005,89,2720.5050000000047,3702,23.540926218032837,"[13, 60]"
100,0.005,90,2258.041000000003,3069,23.09241008758545,"[13, 50]"
100,0.01,0,2720.5050000000047,3702,59.716212034225464,"[13, 60]"
100,0.01,12,2720.5050000000047,3702,49.47488594055176,"[13, 60]"
100,0.01,23,2720.5050000000047,3702,49.09771704673767,"[13, 60]"
100,0.01,34,2720.5050000000047,3702,65.8014600276947,"[13, 60]"
100,0.01,45,2287.9689999999882,3415,40.95485496520996,"[60, 67]"
100,0.01,56,2720.5050000000047,3702,45.6299729347229,"[13, 60]"
100,0.01,67,2720.5050000000047,3702,51.55474090576172,"[13, 60]"
100,0.01,78,2267.144999999997,3252,51.728858947753906,"[20, 60]"
100,0.01,89,2720.5050000000047,3702,42.5040500164032,"[13, 60]"
100,0.01,90,2720.5050000000047,3702,49.90308094024658,"[13, 60]"
100,0.02,0,2720.5050000000047,3702,94.31861305236816,"[13, 60]"
100,0.02,12,2720.5050000000047,3702,84.0471248626709,"[13, 60]"
100,0.02,23,2720.5050000000047,3702,94.97863626480103,"[13, 60]"
100,0.02,34,2720.5050000000047,3702,115.23524308204651,"[13, 60]"
100,0.02,45,2720.5050000000047,3702,85.72647905349731,"[13, 60]"
100,0.02,56,2720.5050000000047,3702,87.74576115608215,"[13, 60]"
100,0.02,67,2720.5050000000047,3702,87.12570095062256,"[13, 60]"
100,0.02,78,2111.868999999997,3158,97.1793258190155,"[60, 68]"
100,0.02,89,2720.5050000000047,3702,86.61833310127258,"[13, 60]"
100,0.02,90,2720.5050000000047,3702,90.1546561717987,"[13, 60]"
100,0.03,0,2720.5050000000047,3702,148.1584279537201,"[13, 60]"
100,0.03,12,2720.5050000000047,3702,151.56212186813354,"[13, 60]"
100,0.03,23,2720.5050000000047,3702,144.36949801445007,"[13, 60]"
100,0.03,34,2720.5050000000047,3702,159.14880895614624,"[13, 60]"
100,0.03,45,2720.5050000000047,3702,163.13854002952576,"[13, 60]"
100,0.03,56,2720.5050000000047,3702,120.49340009689331,"[13, 60]"
100,0.03,67,2720.5050000000047,3702,141.28647685050964,"[13, 60]"
100,0.03,78,2720.5050000000047,3702,155.2391221523285,"[13, 60]"
100,0.03,89,2720.5050000000047,3702,142.0658130645752,"[13, 60]"
100,0.03,90,2720.5050000000047,3702,129.37156677246094,"[13, 60]"
200,0.005,0,3808.616000000022,4914,41.3515419960022,"[13, 15, 16, 45]"
200,0.005,12,2655.4719999999797,4034,36.45285487174988,"[12, 66, 67, 68]"
200,0.005,23,4195.238000000019,5413,49.58877205848694,"[12, 13, 22, 60]"
200,0.005,34,4195.238000000019,5413,36.268556118011475,"[12, 13, 22, 60]"
200,0.005,45,3808.616000000022,4914,39.41520309448242,"[13, 15, 16, 45]"
200,0.005,56,3808.616000000022,4914,49.014631271362305,"[13, 15, 16, 45]"
200,0.005,67,3989.018000000018,5253,32.51731872558594,"[13, 20, 22, 60]"
200,0.005,78,3808.616000000022,4914,36.943455934524536,"[13, 15, 16, 45]"
200,0.005,89,4195.238000000019,5413,36.14349126815796,"[12, 13, 22, 60]"
200,0.005,90,4195.238000000019,5413,34.88492488861084,"[12, 13, 22, 60]"
200,0.01,0,3920.1160000000127,4945,87.75961804389954,"[13, 15, 45, 50]"
200,0.01,12,4105.9510000000155,5331,86.77874517440796,"[12, 13, 21, 22]"
200,0.01,23,3927.753000000019,5219,65.35007786750793,"[13, 15, 16, 75]"
200,0.01,34,3573.990999999991,4987,65.04126620292664,"[15, 21, 26, 27]"
200,0.01,45,3969.0160000000124,5188,90.26195120811462,"[13, 45, 60, 67]"
200,0.01,56,4199.5250000000215,5630,80.57790279388428,"[13, 15, 16, 22]"
200,0.01,67,4195.238000000019,5413,105.78238797187805,"[12, 13, 22, 60]"
200,0.01,78,4326.347000000007,5771,76.75004720687866,"[21, 22, 66, 68]"
200,0.01,89,4195.238000000019,5413,81.40932893753052,"[12, 13, 22, 60]"
200,0.01,90,4195.238000000019,5413,68.9993679523468,"[12, 13, 22, 60]"
200,0.02,0,3969.0160000000124,5188,160.50698590278625,"[13, 45, 60, 67]"
200,0.02,12,4233.696000000016,5312,165.7749309539795,"[13, 45, 50, 60]"
200,0.02,23,4233.696000000016,5312,200.0933346748352,"[13, 45, 50, 60]"
200,0.02,34,3969.0160000000124,5188,188.44644784927368,"[13, 45, 60, 67]"
200,0.02,45,3969.0160000000124,5188,172.60231184959412,"[13, 45, 60, 67]"
200,0.02,56,4233.696000000016,5312,142.96160697937012,"[13, 45, 50, 60]"
200,0.02,67,3969.0160000000124,5188,156.95956301689148,"[13, 45, 60, 67]"
200,0.03,0,4326.347000000007,5771,253.5349268913269,"[21, 22, 66, 68]"
200,0.03,12,4233.696000000016,5312,280.3271780014038,"[13, 45, 50, 60]"
200,0.03,23,4233.696000000016,5312,238.89605975151062,"[13, 45, 50, 60]"
200,0.03,34,4077.1400000000176,5367,292.4152841567993,"[13, 21, 22, 68]"
200,0.03,45,3826.4300000000203,5062,234.8711678981781,"[13, 20, 60, 61]"
200,0.03,56,4195.238000000019,5413,278.07926201820374,"[12, 13, 22, 60]"
200,0.03,67,4195.238000000019,5413,260.3055999279022,"[12, 13, 22, 60]"
200,0.03,78,3969.0160000000124,5188,249.80442810058594,"[13, 45, 60, 67]"
200,0.03,89,4233.696000000016,5312,274.764924287796,"[13, 45, 50, 60]"
200,0.03,90,4326.347000000007,5771,312.9024329185486,"[21, 22, 66, 68]"
300,0.005,0,5814.744000000013,7298,59.85921001434326,"[12, 13, 21, 22, 27, 66]"
300,0.005,12,5546.132000000014,7125,56.13372588157654,"[12, 21, 22, 45, 66, 68]"
300,0.005,23,5824.031000000003,7515,55.260035037994385,"[21, 22, 45, 66, 68, 73]"
300,0.005,34,5489.173000000032,7031,63.53116989135742,"[12, 13, 27, 60, 66, 67]"
300,0.005,45,5814.744000000013,7298,80.44382405281067,"[12, 13, 21, 22, 27, 66]"
300,0.005,56,5824.031000000003,7515,42.99779200553894,"[21, 22, 45, 66, 68, 73]"
300,0.005,67,5138.711999999994,6669,55.15566802024841,"[15, 16, 21, 25, 66, 73]"
300,0.005,78,5990.382000000038,7479,65.81788396835327,"[13, 15, 21, 27, 53, 66]"
300,0.005,89,5058.837000000007,6518,61.41896677017212,"[12, 13, 22, 60, 72, 73]"
300,0.005,90,5533.310000000012,6946,50.379136085510254,"[12, 13, 45, 60, 66, 67]"
300,0.01,0,5883.942000000012,7539,157.50617599487305,"[13, 20, 26, 27, 32, 60]"
300,0.01,12,6094.034000000023,7602,130.27199792861938,"[13, 21, 22, 45, 66, 68]"
300,0.01,23,5990.382000000038,7479,117.6957459449768,"[13, 15, 21, 27, 53, 66]"
300,0.01,34,5737.173999999975,7652,101.44963598251343,"[15, 21, 26, 27, 32, 75]"
300,0.01,45,6184.258000000003,7964,151.8575849533081,"[13, 21, 26, 27, 32, 60]"
300,0.01,56,5990.382000000038,7479,121.4684488773346,"[13, 15, 21, 27, 53, 66]"
300,0.01,67,5442.993000000015,6782,123.7198441028595,"[12, 13, 20, 22, 45, 60]"
300,0.01,78,6099.00000000004,7665,178.3028769493103,"[13, 15, 16, 21, 27, 66]"
300,0.01,89,5946.08100000002,7562,190.60637593269348,"[12, 13, 60, 66, 67, 68]"
300,0.01,90,5377.015000000014,6873,157.9983630180359,"[12, 13, 21, 22, 27, 45]"
300,0.03,0,6158.131000000023,7840,369.3642339706421,"[13, 21, 22, 66, 68, 73]"
300,0.03,12,5994.023999999999,7765,585.4408011436462,"[13, 21, 22, 26, 27, 32]"
300,0.03,23,6094.034000000023,7602,485.04895210266113,"[13, 21, 22, 45, 66, 68]"
300,0.03,34,5737.173999999975,7652,347.19530391693115,"[15, 21, 26, 27, 32, 75]"
300,0.03,45,5737.173999999975,7652,1005.2827839851379,"[15, 21, 26, 27, 32, 75]"
300,0.03,56,5806.506000000014,7342,757.8060309886932,"[13, 21, 22, 27, 66, 75]"
300,0.03,67,5537.263000000008,6958,575.8680629730225,"[13, 22, 45, 50, 60, 68]"
300,0.03,78,5848.988000000019,7615,385.9750499725342,"[13, 21, 22, 26, 27, 68]"
300,0.03,89,6142.412000000033,7782,455.54834938049316,"[13, 21, 22, 27, 66, 68]"
300,0.03,90,6094.034000000023,7602,508.4021780490875,"[13, 21, 22, 45, 66, 68]"
400,0.005,0,6591.058000000043,8135,95.63865876197815,"[13, 15, 16, 21, 25, 27, 45, 66]"
400,0.005,12,7213.535000000038,8846,68.6278748512268,"[12, 13, 16, 21, 22, 45, 66, 68]"
400,0.005,23,7712.008000000025,9531,70.9050190448761,"[12, 13, 21, 22, 45, 66, 68, 73]"
400,0.005,34,6903.151000000009,8663,93.95803475379944,"[12, 13, 45, 60, 66, 67, 73, 75]"
400,0.005,45,7706.946000000033,9486,83.34080100059509,"[12, 13, 21, 22, 27, 45, 66, 68]"
400,0.005,56,7712.008000000025,9531,63.105616092681885,"[12, 13, 21, 22, 45, 66, 68, 73]"
400,0.005,67,6460.11200000001,8002,70.81725311279297,"[13, 15, 16, 21, 25, 45, 66, 73]"
400,0.005,78,7706.946000000033,9486,75.10685086250305,"[12, 13, 21, 22, 27, 45, 66, 68]"
400,0.005,89,6460.170000000002,8071,58.92386198043823,"[12, 13, 45, 60, 66, 67, 72, 73]"
400,0.005,90,6856.652000000007,8578,62.310221910476685,"[12, 13, 45, 60, 61, 66, 67, 68]"
400,0.01,0,7657.658000000034,9590,184.89257216453552,"[12, 13, 21, 22, 26, 27, 32, 45]"
400,0.01,12,7712.008000000025,9531,177.89561295509338,"[12, 13, 21, 22, 45, 66, 68, 73]"
400,0.01,23,7706.946000000033,9486,140.87325286865234,"[12, 13, 21, 22, 27, 45, 66, 68]"
400,0.01,34,7740.47500000004,9613,112.02710604667664,"[15, 16, 21, 26, 27, 32, 66, 75]"
400,0.01,45,7652.860000000019,9548,191.34462189674377,"[13, 16, 21, 27, 50, 60, 66, 79, 80]"
400,0.01,56,8200.409000000029,10100,132.78103804588318,"[13, 15, 16, 21, 27, 50, 66, 79, 80]"
400,0.01,67,7712.008000000025,9531,248.54423713684082,"[12, 13, 21, 22, 45, 66, 68, 73]"
400,0.01,78,8200.409000000029,10100,268.6220290660858,"[13, 15, 16, 21, 27, 50, 66, 79, 80]"
400,0.01,89,7712.008000000025,9531,245.3947081565857,"[12, 13, 21, 22, 45, 66, 68, 73]"
400,0.01,90,7982.1370000000425,10009,130.52103090286255,"[13, 15, 21, 26, 27, 32, 53, 75]"
400,0.03,0,7712.008000000025,9531,1254.7380728721619,"[12, 13, 21, 22, 45, 66, 68, 73]"
400,0.03,12,7657.658000000034,9590,1038.3540649414062,"[12, 13, 21, 22, 26, 27, 32, 45]"
400,0.03,23,8200.409000000029,10100,936.7788453102112,"[13, 15, 16, 21, 27, 50, 66, 79, 80]"
400,0.03,34,7556.0800000000345,9580,542.0601849555969,"[13, 15, 21, 26, 27, 32, 45, 75]"
400,0.03,45,7556.0800000000345,9580,1118.1259121894836,"[13, 15, 21, 26, 27, 32, 45, 75]"
400,0.03,56,7721.328000000029,9827,1147.306095123291,"[6, 13, 15, 16, 21, 27, 75, 79, 80]"
400,0.03,67,8200.409000000029,10100,1267.955600976944,"[13, 15, 16, 21, 27, 50, 66, 79, 80]"
400,0.03,78,8243.60000000003,10288,895.492390871048,"[13, 15, 16, 21, 26, 27, 50, 79, 80]"
400,0.03,89,7982.1370000000425,10009,800.1870038509369,"[13, 15, 21, 26, 27, 32, 53, 75]"
400,0.03,90,7723.512000000032,9663,789.5483996868134,"[13, 21, 22, 27, 45, 66, 68, 80]"
100,0.05,0,2720.5050000000047,3702,282.65238904953003,"[13, 60]"
200,0.05,0,4077.1400000000176,5367,752.8333251476288,"[13, 21, 22, 68]"
200,0.05,12,4233.696000000016,5312,422.47718811035156,"[13, 45, 50, 60]"
200,0.05,23,3969.0160000000124,5188,451.1452798843384,"[13, 45, 60, 67]"
200,0.05,34,4233.696000000016,5312,549.1630518436432,"[13, 45, 50, 60]"
200,0.05,45,4233.696000000016,5312,408.303022146225,"[13, 45, 50, 60]"
200,0.05,56,4233.696000000016,5312,510.0039529800415,"[13, 45, 50, 60]"
200,0.05,67,3969.0160000000124,5188,387.8163778781891,"[13, 45, 60, 67]"
200,0.05,78,3969.0160000000124,5188,476.24069118499756,"[13, 45, 60, 67]"
200,0.05,89,4233.696000000016,5312,353.0349700450897,"[13, 45, 50, 60]"
200,0.05,90,4233.696000000016,5312,528.6763250827789,"[13, 45, 50, 60]"
200,0.08,0,4326.347000000007,5771,1053.3634271621704,"[21, 22, 66, 68]"
200,0.08,12,4233.696000000016,5312,727.8862769603729,"[13, 45, 50, 60]"
200,0.08,23,4326.347000000007,5771,755.8002610206604,"[21, 22, 66, 68]"
200,0.08,34,4326.347000000007,5771,696.1024930477142,"[21, 22, 66, 68]"
200,0.08,45,4233.696000000016,5312,856.309718132019,"[13, 45, 50, 60]"
200,0.08,56,4233.696000000016,5312,712.0010299682617,"[13, 45, 50, 60]"
200,0.08,67,4326.347000000007,5771,786.3321390151978,"[21, 22, 66, 68]"
200,0.08,78,4233.696000000016,5312,674.9864840507507,"[13, 45, 50, 60]"
200,0.08,89,4326.347000000007,5771,706.4954962730408,"[21, 22, 66, 68]"
200,0.08,90,4233.696000000016,5312,864.6206381320953,"[13, 45, 50, 60]"
200,0.1,0,4233.696000000016,5312,1239.8379352092743,"[13, 45, 50, 60]"
200,0.1,12,4233.696000000016,5312,858.9884927272797,"[13, 45, 50, 60]"
200,0.1,23,4233.696000000016,5312,947.3700799942017,"[13, 45, 50, 60]"
200,0.1,34,4233.696000000016,5312,750.2377972602844,"[13, 45, 50, 60]"
200,0.1,45,4233.696000000016,5312,931.775906085968,"[13, 45, 50, 60]"
200,0.1,56,4326.347000000007,5771,918.5638420581818,"[21, 22, 66, 68]"
200,0.1,67,4233.696000000016,5312,1026.3342871665955,"[13, 45, 50, 60]"
200,0.1,78,4326.347000000007,5771,1183.1263208389282,"[21, 22, 66, 68]"
200,0.1,89,4326.347000000007,5771,1061.051344871521,"[21, 22, 66, 68]"
200,0.1,90,4233.696000000016,5312,1000.0397181510925,"[13, 45, 50, 60]"
300,0.05,0,5802.967999999977,7762,1037.4597880840302,"[21, 22, 26, 27, 32, 68]"
300,0.05,12,6094.034000000023,7602,1034.6075520515442,"[13, 21, 22, 45, 66, 68]"
300,0.05,23,5737.173999999975,7652,981.0579600334167,"[15, 21, 26, 27, 32, 75]"
300,0.05,34,5769.520000000004,7398,1359.9324281215668,"[13, 15, 21, 26, 27, 32]"
300,0.05,45,6094.034000000023,7602,1196.7103290557861,"[13, 21, 22, 45, 66, 68]"
300,0.05,56,6184.258000000003,7964,1107.1313569545746,"[13, 21, 26, 27, 32, 60]"
300,0.05,67,6094.034000000023,7602,1371.714588880539,"[13, 21, 22, 45, 66, 68]"
300,0.05,78,6094.034000000023,7602,1025.4286668300629,"[13, 21, 22, 45, 66, 68]"
300,0.05,89,6142.412000000033,7782,1001.5526609420776,"[13, 21, 22, 27, 66, 68]"
300,0.05,90,5883.942000000012,7539,1186.6000850200653,"[13, 20, 26, 27, 32, 60]"
300,0.08,0,6094.034000000023,7602,3372.1064620018005,"[13, 21, 22, 45, 66, 68]"
300,0.08,12,6094.034000000023,7602,2534.157471179962,"[13, 21, 22, 45, 66, 68]"
300,0.08,23,6142.412000000033,7782,2261.6102516651154,"[13, 21, 22, 27, 66, 68]"
300,0.08,34,6142.412000000033,7782,1122.539157152176,"[13, 21, 22, 27, 66, 68]"
300,0.08,45,6094.034000000023,7602,2392.7357847690582,"[13, 21, 22, 45, 66, 68]"
300,0.08,56,5990.382000000038,7479,1657.148822069168,"[13, 15, 21, 27, 53, 66]"
300,0.08,67,6142.412000000033,7782,1532.9073050022125,"[13, 21, 22, 27, 66, 68]"
300,0.08,78,6094.034000000023,7602,1877.1858758926392,"[13, 21, 22, 45, 66, 68]"
300,0.08,89,6094.034000000023,7602,2482.1713716983795,"[13, 21, 22, 45, 66, 68]"
300,0.08,90,6094.034000000023,7602,2282.9381198883057,"[13, 21, 22, 45, 66, 68]"
300,0.1,0,6094.034000000023,7602,6644.577471971512,"[13, 21, 22, 45, 66, 68]"
300,0.1,12,6142.412000000033,7782,3270.8565089702606,"[13, 21, 22, 27, 66, 68]"
300,0.1,23,6142.412000000033,7782,6448.455189943314,"[13, 21, 22, 27, 66, 68]"
300,0.1,34,6184.258000000003,7964,2190.5678799152374,"[13, 21, 26, 27, 32, 60]"
300,0.1,45,6184.258000000003,7964,6140.78110575676,"[13, 21, 26, 27, 32, 60]"
300,0.1,56,6099.00000000004,7665,5380.003529071808,"[13, 15, 16, 21, 27, 66]"
300,0.1,67,6094.034000000023,7602,7176.1329481601715,"[13, 21, 22, 45, 66, 68]"
300,0.1,78,6094.034000000023,7602,2959.974374771118,"[13, 21, 22, 45, 66, 68]"
300,0.1,89,6029.560000000014,7475,9093.524151086807,"[15, 21, 22, 27, 66, 68]"
300,0.1,90,6158.131000000023,7840,5335.644356966019,"[13, 21, 22, 66, 68, 73]"
400,0.05,0,7997.83500000003,10039,1673.289145708084,"[13, 15, 21, 22, 26, 27, 32, 68]"
400,0.05,12,7824.528000000031,9935,1000.7404568195343,"[13, 21, 22, 26, 27, 32, 45, 68]"
400,0.05,23,7824.528000000031,9935,2061.9597792625427,"[13, 21, 22, 26, 27, 32, 45, 68]"
400,0.05,34,8200.409000000029,10100,2974.6437487602234,"[13, 15, 16, 21, 27, 50, 66, 79, 80]"
400,0.05,45,8083.694000000038,10179,3362.154556274414,"[13, 15, 16, 21, 26, 27, 32, 75]"
400,0.05,56,7997.83500000003,10039,2216.557265996933,"[13, 15, 21, 22, 26, 27, 32, 68]"
400,0.05,67,7851.775000000043,9755,4247.616839885712,"[13, 15, 16, 21, 27, 28, 66, 68, 80]"
400,0.05,78,8083.694000000038,10179,1708.5401010513306,"[13, 15, 16, 21, 26, 27, 32, 75]"
400,0.05,89,8200.409000000029,10100,2228.7880380153656,"[13, 15, 16, 21, 27, 50, 66, 79, 80]"
